"","date","var","lwr","med","upr","trim","convergence_code","province_name","province","value","type"
"323",2020-12-04,"death",11,18,25,"full",0,"Alberta","AB",15,"fit"
"324",2020-12-04,"report",1581.85,1711.5,1841.05,"full",0,"Alberta","AB",1828,"fit"
"325",2020-12-05,"H",371.95,412.5,455,"full",0,"Alberta","AB",462,"fit"
"326",2020-12-05,"ICU",86,104,123,"full",0,"Alberta","AB",101,"fit"
"327",2020-12-05,"death",11,18,26,"full",0,"Alberta","AB",6,"fit"
"328",2020-12-05,"report",1603.85,1733.5,1862,"full",0,"Alberta","AB",1879,"fit"
"329",2020-12-06,"H",383,425,469,"full",0,"Alberta","AB",462,"fit"
"330",2020-12-06,"ICU",91.95,107,126.05,"full",0,"Alberta","AB",101,"fit"
"331",2020-12-06,"death",12,18.5,26,"full",0,"Alberta","AB",NA,"fit"
"332",2020-12-06,"report",1630.9,1758,1880.2,"full",0,"Alberta","AB",1836,"fit"
"333",2020-12-07,"H",397,440,485.1,"full",0,"Alberta","AB",501,"fit"
"334",2020-12-07,"ICU",91.95,109,129,"full",0,"Alberta","AB",108,"fit"
"335",2020-12-07,"death",12,19,26,"full",0,"Alberta","AB",35,"fit"
"336",2020-12-07,"report",1634.95,1777,1910.05,"full",0,"Alberta","AB",1735,"fit"
"337",2020-12-08,"H",407,453,496,"full",0,"Alberta","AB",542,"fit"
"338",2020-12-08,"ICU",93,112,132,"full",0,"Alberta","AB",112,"fit"
"339",2020-12-08,"death",13,19,26.05,"full",0,"Alberta","AB",9,"fit"
"340",2020-12-08,"report",1668.8,1794.5,1945.05,"full",0,"Alberta","AB",1727,"fit"
"341",2020-12-09,"H",429,473,519.05,"full",0,"Alberta","AB",564,"fit"
"342",2020-12-09,"ICU",98,116,137,"full",0,"Alberta","AB",121,"fit"
"343",2020-12-09,"death",21,30,39,"full",0,"Alberta","AB",13,"fit"
"344",2020-12-09,"report",1679.9,1816.5,1982.1,"full",0,"Alberta","AB",1460,"fit"
"345",2020-12-10,"H",441,485,536.05,"full",0,"Alberta","AB",558,"fit"
"346",2020-12-10,"ICU",101,119,138.05,"full",0,"Alberta","AB",124,"fit"
"347",2020-12-10,"death",14,20,28,"full",0,"Alberta","AB",13,"fit"
"348",2020-12-10,"report",1689.95,1831,1986.4,"full",0,"Alberta","AB",1566,"fit"
"349",2020-12-11,"H",457,498,544,"full",0,"Alberta","AB",561,"fit"
"350",2020-12-11,"ICU",103.95,123,145.05,"full",0,"Alberta","AB",123,"fit"
"351",2020-12-11,"death",13.95,20,28,"full",0,"Alberta","AB",18,"fit"
"352",2020-12-11,"report",1693,1855,2020,"full",0,"Alberta","AB",1738,"fit"
"353",2020-12-12,"H",463,515,558,"full",0,"Alberta","AB",553,"fit"
"354",2020-12-12,"ICU",105,126,146,"full",0,"Alberta","AB",128,"fit"
"355",2020-12-12,"death",14,21,29.05,"full",0,"Alberta","AB",13,"fit"
"356",2020-12-12,"report",1682.85,1831,2005.05,"full",0,"Alberta","AB",1590,"fit"
"357",2020-12-13,"H",476.95,523,572.05,"full",0,"Alberta","AB",545,"fit"
"358",2020-12-13,"ICU",108,127,148,"full",0,"Alberta","AB",136,"fit"
"359",2020-12-13,"death",13,22,29,"full",0,"Alberta","AB",22,"fit"
"360",2020-12-13,"report",1643.95,1783,1954.15,"full",0,"Alberta","AB",1717,"fit"
"361",2020-12-14,"H",488,536,584.05,"full",0,"Alberta","AB",580,"fit"
"362",2020-12-14,"ICU",110.95,131,152,"full",0,"Alberta","AB",136,"fit"
"363",2020-12-14,"death",14,21,29,"full",0,"Alberta","AB",14,"fit"
"364",2020-12-14,"report",1568.9,1708.5,1858.15,"full",0,"Alberta","AB",1887,"fit"
"365",2020-12-15,"H",504,548,599.05,"full",0,"Alberta","AB",605,"fit"
"366",2020-12-15,"ICU",114,132,152.05,"full",0,"Alberta","AB",137,"fit"
"367",2020-12-15,"death",14,21,29,"full",0,"Alberta","AB",11,"fit"
"368",2020-12-15,"report",1504.85,1632,1768,"full",0,"Alberta","AB",1341,"fit"
"369",2020-12-16,"H",509.9,560,613,"full",0,"Alberta","AB",610,"fit"
"370",2020-12-16,"ICU",112.95,136,157.05,"full",0,"Alberta","AB",139,"fit"
"371",2020-12-16,"death",14,22,30,"full",0,"Alberta","AB",16,"fit"
"372",2020-12-16,"report",1453.85,1578.5,1701.05,"full",0,"Alberta","AB",1270,"fit"
"373",2020-12-17,"H",526,572,625.05,"full",0,"Alberta","AB",625,"fit"
"374",2020-12-17,"ICU",117.95,136,158,"full",0,"Alberta","AB",138,"fit"
"375",2020-12-17,"death",14,21.5,29,"full",0,"Alberta","AB",30,"fit"
"376",2020-12-17,"report",1405,1526,1637,"full",0,"Alberta","AB",1571,"fit"
"377",2020-12-18,"H",529.95,579,635.05,"full",0,"Alberta","AB",618,"fit"
"378",2020-12-18,"ICU",117,138,161,"full",0,"Alberta","AB",141,"fit"
"379",2020-12-18,"death",14.95,21,29,"full",0,"Alberta","AB",25,"fit"
"380",2020-12-18,"report",1367.75,1486,1609.05,"full",0,"Alberta","AB",1413,"fit"
"381",2020-12-19,"H",542,591,643,"full",0,"Alberta","AB",626,"fit"
"382",2020-12-19,"ICU",119,139,161,"full",0,"Alberta","AB",151,"fit"
"383",2020-12-19,"death",14,21,30,"full",0,"Alberta","AB",26,"fit"
"384",2020-12-19,"report",1332.65,1443.5,1554.05,"full",0,"Alberta","AB",1352,"fit"
"385",2020-12-20,"H",547.95,600.5,659.05,"full",0,"Alberta","AB",611,"fit"
"386",2020-12-20,"ICU",120,141,161,"full",0,"Alberta","AB",149,"fit"
"387",2020-12-20,"death",14,22,29.05,"full",0,"Alberta","AB",10,"fit"
"388",2020-12-20,"report",1300.95,1414,1520,"full",0,"Alberta","AB",1286,"fit"
"389",2020-12-21,"H",554.95,610.5,662.05,"full",0,"Alberta","AB",644,"fit"
"390",2020-12-21,"ICU",121,143,163,"full",0,"Alberta","AB",151,"fit"
"391",2020-12-21,"death",14,21,29,"full",0,"Alberta","AB",9,"fit"
"392",2020-12-21,"report",1271,1378,1486,"full",0,"Alberta","AB",1240,"fit"
"393",2020-12-22,"H",563,619,677.1,"full",0,"Alberta","AB",650,"fit"
"394",2020-12-22,"ICU",124,144,165,"full",0,"Alberta","AB",152,"fit"
"395",2020-12-22,"death",14,21,30,"full",0,"Alberta","AB",11,"fit"
"396",2020-12-22,"report",1239,1341,1440.05,"full",0,"Alberta","AB",1021,"fit"
"397",2020-12-23,"H",575.9,629,684.05,"full",0,"Alberta","AB",675,"fit"
"398",2020-12-23,"ICU",124,145,168,"full",0,"Alberta","AB",146,"fit"
"399",2020-12-23,"death",14,21,30,"full",0,"Alberta","AB",19,"fit"
"400",2020-12-23,"report",1207.95,1302,1411,"full",0,"Alberta","AB",1301,"fit"
"401",2020-12-24,"H",579.85,632,687,"full",0,"Alberta","AB",675,"fit"
"402",2020-12-24,"ICU",124,144.5,164.05,"full",0,"Alberta","AB",146,"fit"
"403",2020-12-24,"death",14,21,29,"full",0,"Alberta","AB",NA,"fit"
"404",2020-12-24,"report",1173,1264,1365.05,"full",0,"Alberta","AB",1007,"fit"
"405",2020-12-25,"H",589.95,642.5,703,"full",0,"Alberta","AB",675,"fit"
"406",2020-12-25,"ICU",125,145,164.05,"full",0,"Alberta","AB",146,"fit"
"407",2020-12-25,"death",14,21,29,"full",0,"Alberta","AB",NA,"fit"
"408",2020-12-25,"report",1140,1226,1326.05,"full",0,"Alberta","AB",1191,"fit"
"409",2020-12-26,"H",589.95,647.5,698.05,"full",0,"Alberta","AB",675,"fit"
"410",2020-12-26,"ICU",124.95,146,167,"full",0,"Alberta","AB",146,"fit"
"411",2020-12-26,"death",14,21,29,"full",0,"Alberta","AB",NA,"fit"
"412",2020-12-26,"report",1108.95,1204,1295.05,"full",0,"Alberta","AB",914,"fit"
"413",2020-12-27,"H",600,656.5,712,"full",0,"Alberta","AB",675,"fit"
"414",2020-12-27,"ICU",124,146,168.05,"full",0,"Alberta","AB",146,"fit"
"415",2020-12-27,"death",14,21,29,"full",0,"Alberta","AB",NA,"fit"
"416",2020-12-27,"report",1073,1165,1266.05,"full",0,"Alberta","AB",459,"fit"
"417",2020-12-28,"H",601.95,659,714,"full",0,"Alberta","AB",675,"fit"
"418",2020-12-28,"ICU",124,145,168,"full",0,"Alberta","AB",146,"fit"
"419",2020-12-28,"death",14,21,28,"full",0,"Alberta","AB",112,"fit"
"420",2020-12-28,"report",1058.9,1132,1225.05,"full",0,"Alberta","AB",917,"fit"
"421",2020-12-29,"H",600,661.5,718,"full",0,"Alberta","AB",737,"fit"
"422",2020-12-29,"ICU",124,147,169.05,"full",0,"Alberta","AB",153,"fit"
"423",2020-12-29,"death",13,20,28,"full",0,"Alberta","AB",26,"fit"
"424",2020-12-29,"report",1024.85,1102,1191.15,"full",0,"Alberta","AB",872,"fit"
"425",2020-12-30,"H",607,664,722.1,"full",0,"Alberta","AB",769,"fit"
"426",2020-12-30,"ICU",124.95,144,167,"full",0,"Alberta","AB",152,"fit"
"427",2020-12-30,"death",13,20,28,"full",0,"Alberta","AB",18,"fit"
"428",2020-12-30,"report",991.95,1072.5,1164,"full",0,"Alberta","AB",1287,"fit"
"429",2020-12-31,"H",613.95,665,722.1,"full",0,"Alberta","AB",769,"fit"
"430",2020-12-31,"ICU",123,145,165,"full",0,"Alberta","AB",152,"fit"
"431",2020-12-31,"death",13,20,27,"full",0,"Alberta","AB",NA,"fit"
"432",2020-12-31,"report",967,1047,1132.05,"full",0,"Alberta","AB",1226,"fit"
"433",2021-01-01,"H",610.9,670,724,"full",0,"Alberta","AB",769,"fit"
"434",2021-01-01,"ICU",123.95,144,166,"full",0,"Alberta","AB",152,"fit"
"435",2021-01-01,"death",13,20,28,"full",0,"Alberta","AB",NA,"fit"
"436",2021-01-01,"report",938.95,1016,1094.05,"full",0,"Alberta","AB",1361,"fit"
"437",2021-01-02,"H",609.9,668,723,"full",0,"Alberta","AB",769,"fit"
"438",2021-01-02,"ICU",122,144,168.05,"full",0,"Alberta","AB",152,"fit"
"439",2021-01-02,"death",13,19,28,"full",0,"Alberta","AB",NA,"fit"
"440",2021-01-02,"report",908.95,990,1075.05,"full",0,"Alberta","AB",933,"fit"
"441",2021-01-03,"H",615.9,672,723,"full",0,"Alberta","AB",769,"fit"
"442",2021-01-03,"ICU",122,142,165.05,"full",0,"Alberta","AB",152,"fit"
"443",2021-01-03,"death",12,19,26.05,"full",0,"Alberta","AB",NA,"fit"
"444",2021-01-03,"report",881.9,961,1045,"full",0,"Alberta","AB",459,"fit"
"445",2021-01-04,"H",609.85,670,731.05,"full",0,"Alberta","AB",769,"fit"
"446",2021-01-04,"ICU",120,142,162,"full",0,"Alberta","AB",136,"fit"
"447",2021-01-04,"death",12,19,27,"full",0,"Alberta","AB",96,"fit"
"448",2021-01-04,"report",864,935,1018.1,"full",0,"Alberta","AB",1128,"fit"
"449",2021-01-05,"H",615.95,668.5,728.2,"full",0,"Alberta","AB",779,"fit"
"450",2021-01-05,"ICU",116.95,140,159,"full",0,"Alberta","AB",140,"fit"
"451",2021-01-05,"death",12,19,27,"full",0,"Alberta","AB",26,"fit"
"452",2021-01-05,"report",844,910.5,996.05,"full",0,"Alberta","AB",843,"fit"
"453",2021-01-06,"H",615,673,733.05,"full",0,"Alberta","AB",770,"fit"
"454",2021-01-06,"ICU",118,140,162,"full",0,"Alberta","AB",141,"fit"
"455",2021-01-06,"death",11,18,25.05,"full",0,"Alberta","AB",25,"fit"
"456",2021-01-06,"report",811.95,882.5,962,"full",0,"Alberta","AB",1123,"fit"
"457",2021-01-07,"H",618.8,671,730,"full",0,"Alberta","AB",732,"fit"
"458",2021-01-07,"ICU",117,137,158.05,"full",0,"Alberta","AB",139,"fit"
"459",2021-01-07,"death",11,18,25,"full",0,"Alberta","AB",24,"fit"
"460",2021-01-07,"report",785.95,862,940,"full",0,"Alberta","AB",968,"fit"
"461",2021-01-08,"H",612.95,669,732.05,"full",0,"Alberta","AB",716,"fit"
"462",2021-01-08,"ICU",118,136,157,"full",0,"Alberta","AB",135,"fit"
"463",2021-01-08,"death",11,17,24,"full",0,"Alberta","AB",24,"fit"
"464",2021-01-08,"report",767,838,913.1,"full",0,"Alberta","AB",1183,"fit"
"465",2021-01-09,"H",609,664,725,"full",0,"Alberta","AB",695,"fit"
"466",2021-01-09,"ICU",114,134,156,"full",0,"Alberta","AB",132,"fit"
"467",2021-01-09,"death",11,17,25,"full",0,"Alberta","AB",31,"fit"
"468",2021-01-09,"report",749,812,884.1,"full",0,"Alberta","AB",989,"fit"
"469",2021-01-10,"H",610.8,665,724.05,"full",0,"Alberta","AB",666,"fit"
"470",2021-01-10,"ICU",114.9,133,155.05,"full",0,"Alberta","AB",128,"fit"
"471",2021-01-10,"death",11,17,24,"full",0,"Alberta","AB",12,"fit"
"472",2021-01-10,"report",726,794.5,863,"full",0,"Alberta","AB",811,"fit"
"473",2021-01-11,"H",604.95,662,717.05,"full",0,"Alberta","AB",681,"fit"
"474",2021-01-11,"ICU",112,131,153.05,"full",0,"Alberta","AB",130,"fit"
"475",2021-01-11,"death",11,17,24,"full",0,"Alberta","AB",23,"fit"
"476",2021-01-11,"report",703.95,774,842,"full",0,"Alberta","AB",639,"fit"
"477",2021-01-12,"H",609,656,719.1,"full",0,"Alberta","AB",687,"fit"
"478",2021-01-12,"ICU",110,129,152,"full",0,"Alberta","AB",132,"fit"
"479",2021-01-12,"death",10,16,23,"full",0,"Alberta","AB",38,"fit"
"480",2021-01-12,"report",690.95,749,816.15,"full",0,"Alberta","AB",652,"fit"
"481",2021-01-13,"H",602.9,657,711,"full",0,"Alberta","AB",683,"fit"
"482",2021-01-13,"ICU",109,128,152,"full",0,"Alberta","AB",137,"fit"
"483",2021-01-13,"death",10,16,22,"full",0,"Alberta","AB",23,"fit"
"484",2021-01-13,"report",667.95,727.5,794,"full",0,"Alberta","AB",875,"fit"
"485",2021-01-14,"H",595.95,650,712,"full",0,"Alberta","AB",670,"fit"
"486",2021-01-14,"ICU",107,127,146,"full",0,"Alberta","AB",136,"fit"
"487",2021-01-14,"death",10,15.5,22,"full",0,"Alberta","AB",21,"fit"
"488",2021-01-14,"report",649,706,773.05,"full",0,"Alberta","AB",967,"fit"
"489",2021-01-15,"H",585,642,696.1,"full",0,"Alberta","AB",672,"fit"
"490",2021-01-15,"ICU",104.95,124,146,"full",0,"Alberta","AB",124,"fit"
"491",2021-01-15,"death",9,16,22.05,"full",0,"Alberta","AB",13,"fit"
"492",2021-01-15,"report",632,691,757.05,"full",0,"Alberta","AB",785,"fit"
"493",2021-01-16,"H",583.95,637,691,"full",0,"Alberta","AB",643,"fit"
"494",2021-01-16,"ICU",107,124,142,"full",0,"Alberta","AB",122,"fit"
"495",2021-01-16,"death",9,15,23,"full",0,"Alberta","AB",15,"fit"
"496",2021-01-16,"report",609.95,669,737,"full",0,"Alberta","AB",717,"fit"
"497",2021-01-17,"H",578.95,635,689,"full",0,"Alberta","AB",615,"fit"
"498",2021-01-17,"ICU",102,122,141,"full",0,"Alberta","AB",123,"fit"
"499",2021-01-17,"death",9,15,22,"full",0,"Alberta","AB",19,"fit"
"500",2021-01-17,"report",595.95,651,720,"full",0,"Alberta","AB",750,"fit"
"501",2021-01-18,"H",578,633,686,"full",0,"Alberta","AB",619,"fit"
"502",2021-01-18,"ICU",102,121,139,"full",0,"Alberta","AB",120,"fit"
"503",2021-01-18,"death",9,14,21,"full",0,"Alberta","AB",11,"fit"
"504",2021-01-18,"report",567,631,695,"full",0,"Alberta","AB",474,"fit"
"505",2021-01-19,"H",565,625,675,"full",0,"Alberta","AB",621,"fit"
"506",2021-01-19,"ICU",100,117,135.05,"full",0,"Alberta","AB",119,"fit"
"507",2021-01-19,"death",14,22,30,"full",0,"Alberta","AB",16,"fit"
"508",2021-01-19,"report",558,613,677,"full",0,"Alberta","AB",456,"fit"
"509",2021-01-20,"H",562.95,616,673,"full",0,"Alberta","AB",620,"fit"
"510",2021-01-20,"ICU",98,117,134,"full",0,"Alberta","AB",124,"fit"
"511",2021-01-20,"death",8,14,21,"full",0,"Alberta","AB",21,"fit"
"512",2021-01-20,"report",537.95,597.5,664.1,"full",0,"Alberta","AB",669,"fit"
"513",2021-01-21,"H",558.95,610,669,"full",0,"Alberta","AB",607,"fit"
"514",2021-01-21,"ICU",95,114,132,"full",0,"Alberta","AB",119,"fit"
"515",2021-01-21,"death",8,13,20,"full",0,"Alberta","AB",16,"fit"
"516",2021-01-21,"report",523.95,577,639.05,"full",0,"Alberta","AB",678,"fit"
"517",2021-01-22,"H",547.95,602,662.15,"full",0,"Alberta","AB",576,"fit"
"518",2021-01-22,"ICU",93.95,112,131,"full",0,"Alberta","AB",115,"fit"
"519",2021-01-22,"death",8,13,19,"full",0,"Alberta","AB",12,"fit"
"520",2021-01-22,"report",507.95,563,624,"full",0,"Alberta","AB",643,"fit"
"521",2021-01-23,"H",543.9,598,651.05,"full",0,"Alberta","AB",562,"fit"
"522",2021-01-23,"ICU",91.95,109,128,"full",0,"Alberta","AB",114,"fit"
"523",2021-01-23,"death",8,13,20,"full",0,"Alberta","AB",13,"fit"
"524",2021-01-23,"report",491.95,538,592.05,"full",0,"Alberta","AB",573,"fit"
"525",2021-01-24,"H",536,590,640,"full",0,"Alberta","AB",541,"fit"
"526",2021-01-24,"ICU",90,107,127,"full",0,"Alberta","AB",111,"fit"
"527",2021-01-24,"death",7,12,20,"full",0,"Alberta","AB",24,"fit"
"528",2021-01-24,"report",465,519,571.1,"full",0,"Alberta","AB",463,"fit"
"529",2021-01-25,"H",533.9,582.5,641.05,"full",0,"Alberta","AB",524,"fit"
"530",2021-01-25,"ICU",88.95,105,123,"full",0,"Alberta","AB",113,"fit"
"531",2021-01-25,"death",7,13,19,"full",0,"Alberta","AB",25,"fit"
"532",2021-01-25,"report",447,499,546.05,"full",0,"Alberta","AB",742,"fit"
"533",2021-01-26,"H",520.95,575,630,"full",0,"Alberta","AB",518,"fit"
"534",2021-01-26,"ICU",85,103,124,"full",0,"Alberta","AB",108,"fit"
"535",2021-01-26,"death",7,12,19,"full",0,"Alberta","AB",13,"fit"
"536",2021-01-26,"report",433.9,478,526,"full",0,"Alberta","AB",366,"fit"
"537",2021-01-27,"H",520.95,569,621,"full",0,"Alberta","AB",494,"fit"
"538",2021-01-27,"ICU",84,103,121,"full",0,"Alberta","AB",110,"fit"
"539",2021-01-27,"death",7,12,17.05,"full",0,"Alberta","AB",12,"fit"
"540",2021-01-27,"report",411.9,461,507,"full",0,"Alberta","AB",459,"fit"
"541",2021-01-28,"H",515,561,607.05,"full",0,"Alberta","AB",479,"fit"
"542",2021-01-28,"ICU",83,99,117,"full",0,"Alberta","AB",112,"fit"
"543",2021-01-28,"death",6.95,11,17,"full",0,"Alberta","AB",7,"fit"
"544",2021-01-28,"report",401.9,444,492,"full",0,"Alberta","AB",461,"fit"
"545",2021-01-29,"H",511,552,602.05,"full",0,"Alberta","AB",484,"fit"
"546",2021-01-29,"ICU",82.95,98,114.05,"full",0,"Alberta","AB",110,"fit"
"547",2021-01-29,"death",6,11,17,"full",0,"Alberta","AB",14,"fit"
"548",2021-01-29,"report",385.95,428,477,"full",0,"Alberta","AB",543,"fit"
"549",2021-01-30,"H",497,544.5,592,"full",0,"Alberta","AB",479,"fit"
"550",2021-01-30,"ICU",78,96,116,"full",0,"Alberta","AB",103,"fit"
"551",2021-01-30,"death",6,11,17,"full",0,"Alberta","AB",11,"fit"
"552",2021-01-30,"report",371.95,413,464,"full",0,"Alberta","AB",383,"fit"
"553",2021-01-31,"H",485,534.5,590.05,"full",0,"Alberta","AB",460,"fit"
"554",2021-01-31,"ICU",78,94,111,"full",0,"Alberta","AB",101,"fit"
"555",2021-01-31,"death",6,11,17,"full",0,"Alberta","AB",8,"fit"
"556",2021-01-31,"report",359.95,400,443,"full",0,"Alberta","AB",461,"fit"
"557",2021-02-01,"H",478.95,528,578,"full",0,"Alberta","AB",460,"fit"
"558",2021-02-01,"ICU",76,92,110,"full",0,"Alberta","AB",101,"fit"
"559",2021-02-01,"death",5,10,16,"full",0,"Alberta","AB",8,"fit"
"560",2021-02-01,"report",345,385.5,428,"full",0,"Alberta","AB",355,"fit"
"561",2021-02-02,"H",475.95,519,568,"full",0,"Alberta","AB",459,"fit"
"562",2021-02-02,"ICU",73,90,106,"full",0,"Alberta","AB",97,"fit"
"563",2021-02-02,"death",5,10,16,"full",0,"Alberta","AB",13,"fit"
"564",2021-02-02,"report",329,372,418.05,"full",0,"Alberta","AB",268,"fit"
"565",2021-02-03,"H",467,514,561,"full",0,"Alberta","AB",445,"fit"
"566",2021-02-03,"ICU",73,88,105,"full",0,"Alberta","AB",94,"fit"
"567",2021-02-03,"death",5,10,16,"full",0,"Alberta","AB",11,"fit"
"568",2021-02-03,"report",318,359,405,"full",0,"Alberta","AB",259,"fit"
"569",2021-02-04,"H",456.95,502,553.05,"full",0,"Alberta","AB",424,"fit"
"570",2021-02-04,"ICU",71,87,103,"full",0,"Alberta","AB",93,"fit"
"571",2021-02-04,"death",5,10,15,"full",0,"Alberta","AB",13,"fit"
"572",2021-02-04,"report",309,349,392.1,"full",0,"Alberta","AB",582,"fit"
"573",2021-02-05,"H",449,495,541,"full",0,"Alberta","AB",386,"fit"
"574",2021-02-05,"ICU",69,84,101.05,"full",0,"Alberta","AB",89,"fit"
"575",2021-02-05,"death",5,10,15,"full",0,"Alberta","AB",9,"fit"
"576",2021-02-05,"report",294.95,338,378,"full",0,"Alberta","AB",396,"fit"
"577",2021-02-06,"H",446.9,486,537,"full",0,"Alberta","AB",373,"fit"
"578",2021-02-06,"ICU",67,83,99,"full",0,"Alberta","AB",84,"fit"
"579",2021-02-06,"death",4.95,9,14,"full",0,"Alberta","AB",12,"fit"
"580",2021-02-06,"report",288,327,364,"full",0,"Alberta","AB",348,"fit"
"581",2021-02-07,"H",437.95,477,524,"full",0,"Alberta","AB",353,"fit"
"582",2021-02-07,"ICU",66,80,98,"full",0,"Alberta","AB",81,"fit"
"583",2021-02-07,"death",4.95,9,14.05,"full",0,"Alberta","AB",4,"fit"
"584",2021-02-07,"report",276,312,354,"full",0,"Alberta","AB",351,"fit"
"585",2021-02-08,"H",424.85,471,515.05,"full",0,"Alberta","AB",356,"fit"
"586",2021-02-08,"ICU",63,78,95,"full",0,"Alberta","AB",76,"fit"
"587",2021-02-08,"death",4,8,14,"full",0,"Alberta","AB",1,"fit"
"588",2021-02-08,"report",268,302,345.05,"full",0,"Alberta","AB",269,"fit"
"589",2021-02-09,"H",416.9,457,504,"full",0,"Alberta","AB",349,"fit"
"590",2021-02-09,"ICU",62,76,91,"full",0,"Alberta","AB",78,"fit"
"591",2021-02-09,"death",7,12,19,"full",0,"Alberta","AB",12,"fit"
"592",2021-02-09,"report",255,293,331,"full",0,"Alberta","AB",195,"fit"
"593",2021-02-10,"H",408,451,492,"full",0,"Alberta","AB",344,"fit"
"594",2021-02-10,"ICU",59,73,90,"full",0,"Alberta","AB",77,"fit"
"595",2021-02-10,"death",4,8,13.05,"full",0,"Alberta","AB",6,"fit"
"596",2021-02-10,"report",244.95,283,323.05,"full",0,"Alberta","AB",339,"fit"
"597",2021-02-11,"H",401.95,440,488,"full",0,"Alberta","AB",326,"fit"
"598",2021-02-11,"ICU",59,72,88,"full",0,"Alberta","AB",71,"fit"
"599",2021-02-11,"death",3,8,13,"full",0,"Alberta","AB",16,"fit"
"600",2021-02-11,"report",241.95,275,313,"full",0,"Alberta","AB",351,"fit"
"601",2021-02-12,"H",389.95,432,477.05,"full",0,"Alberta","AB",305,"fit"
"602",2021-02-12,"ICU",58,70,87,"full",0,"Alberta","AB",66,"fit"
"603",2021-02-12,"death",4,8,13,"full",0,"Alberta","AB",16,"fit"
"604",2021-02-12,"report",237.95,273,311,"full",0,"Alberta","AB",314,"fit"
"605",2021-02-13,"H",381.85,425,467,"full",0,"Alberta","AB",295,"fit"
"606",2021-02-13,"ICU",55,69,84,"full",0,"Alberta","AB",64,"fit"
"607",2021-02-13,"death",4,8,13,"full",0,"Alberta","AB",15,"fit"
"608",2021-02-13,"report",245,279,316,"full",0,"Alberta","AB",305,"fit"
"609",2021-02-14,"H",375.9,417,461,"full",0,"Alberta","AB",291,"fit"
"610",2021-02-14,"ICU",54,67,81.05,"full",0,"Alberta","AB",60,"fit"
"611",2021-02-14,"death",3,7,12,"full",0,"Alberta","AB",5,"fit"
"612",2021-02-14,"report",254.95,290,330,"full",0,"Alberta","AB",284,"fit"
"613",2021-02-15,"H",367,410,454,"full",0,"Alberta","AB",298,"fit"
"614",2021-02-15,"ICU",52,65,78.05,"full",0,"Alberta","AB",58,"fit"
"615",2021-02-15,"death",3,7,12,"full",0,"Alberta","AB",2,"fit"
"616",2021-02-15,"report",264,302,341,"full",0,"Alberta","AB",251,"fit"
"617",2021-02-16,"H",359,402,440.05,"full",0,"Alberta","AB",309,"fit"
"618",2021-02-16,"ICU",51,63,78,"full",0,"Alberta","AB",56,"fit"
"619",2021-02-16,"death",3,7,11,"full",0,"Alberta","AB",9,"fit"
"620",2021-02-16,"report",273,309,349.05,"full",0,"Alberta","AB",263,"fit"
"621",2021-02-17,"H",353.95,393,434.05,"full",0,"Alberta","AB",310,"fit"
"622",2021-02-17,"ICU",49,62,78,"full",0,"Alberta","AB",60,"fit"
"623",2021-02-17,"death",3,7,12,"full",0,"Alberta","AB",7,"fit"
"624",2021-02-17,"report",283,315,353,"full",0,"Alberta","AB",277,"fit"
"625",2021-02-18,"H",344.95,385,424.05,"full",0,"Alberta","AB",307,"fit"
"626",2021-02-18,"ICU",48.95,60,74,"full",0,"Alberta","AB",55,"fit"
"627",2021-02-18,"death",3,7,12,"full",0,"Alberta","AB",7,"fit"
"628",2021-02-18,"report",284,322,359,"full",0,"Alberta","AB",415,"fit"
"629",2021-02-19,"H",338,377,419,"full",0,"Alberta","AB",297,"fit"
"630",2021-02-19,"ICU",48.95,60,74,"full",0,"Alberta","AB",55,"fit"
"631",2021-02-19,"death",3,7,11.05,"full",0,"Alberta","AB",7,"fit"
"632",2021-02-19,"report",286.95,323,363,"full",0,"Alberta","AB",325,"fit"
"633",2021-02-20,"H",332.95,369,417.05,"full",0,"Alberta","AB",285,"fit"
"634",2021-02-20,"ICU",46,59,70,"full",0,"Alberta","AB",51,"fit"
"635",2021-02-20,"death",3,7,11,"full",0,"Alberta","AB",6,"fit"
"636",2021-02-20,"report",291,330,374,"full",0,"Alberta","AB",380,"fit"
"637",2021-02-21,"H",328,362,403.05,"full",0,"Alberta","AB",268,"fit"
"638",2021-02-21,"ICU",44,57,71,"full",0,"Alberta","AB",53,"fit"
"639",2021-02-21,"death",3,7,12,"full",0,"Alberta","AB",9,"fit"
"640",2021-02-21,"report",292.95,334,378,"full",0,"Alberta","AB",328,"fit"
"641",2021-02-22,"H",321,358,398,"full",0,"Alberta","AB",271,"fit"
"642",2021-02-22,"ICU",44,56,69,"full",0,"Alberta","AB",53,"fit"
"643",2021-02-22,"death",3,7,11,"full",0,"Alberta","AB",16,"fit"
"644",2021-02-22,"report",294,338,383,"full",0,"Alberta","AB",273,"fit"
"645",2021-02-23,"H",313,348,384.05,"full",0,"Alberta","AB",275,"fit"
"646",2021-02-23,"ICU",43,55,68,"full",0,"Alberta","AB",51,"fit"
"647",2021-02-23,"death",3,6,11,"full",0,"Alberta","AB",10,"fit"
"648",2021-02-23,"report",303,342.5,389.05,"full",0,"Alberta","AB",267,"fit"
"649",2021-02-24,"H",310,345,381,"full",0,"Alberta","AB",251,"fit"
